;----------------------------------------------------
;Dump of Oscilloscope gather for X Axis
;Kp == 0.000000
;Ki == 0.000000
;Kd == 0.000000
;iL == 2560000.000000
;Kg == 0.000000
;Kv1 == 0.000000
;Ka == 0.000000
;accel_time == 0.500000
;samples_per_second == 200.000000
;----------------------------------------------------

Sample Seconds VExp VAbs ErrAbs ErrSum
1726 8.630000 -18.295467 -19.000000 -7.000000 0.000000 
1727 8.635000 -18.295467 -17.000000 -9.000000 0.000000 
1728 8.640000 -18.295467 -18.000000 -7.000000 0.000000 
1729 8.645000 -18.295467 -20.000000 -6.000000 0.000000 
1730 8.650000 -18.295467 -19.000000 -7.000000 0.000000 
1731 8.655000 -18.295467 -17.000000 -7.000000 0.000000 
1732 8.660000 -18.295467 -19.000000 -6.000000 0.000000 
1733 8.665000 -18.295467 -20.000000 -6.000000 0.000000 
1734 8.670000 -18.295467 -17.000000 -7.000000 0.000000 
1735 8.675000 -18.295467 -17.000000 -7.000000 0.000000 
1736 8.680000 -18.295467 -19.000000 -8.000000 0.000000 
1737 8.685000 -18.295467 -18.000000 -9.000000 0.000000 
1738 8.690000 -18.295467 -18.000000 -7.000000 0.000000 
1739 8.695000 -18.295467 -19.000000 -6.000000 0.000000 
1740 8.700000 -18.295467 -20.000000 -7.000000 0.000000 
1741 8.705000 -18.295467 -18.000000 -9.000000 0.000000 
1742 8.710000 -18.295467 -18.000000 -6.000000 0.000000 
1743 8.715000 -18.295467 -19.000000 -5.000000 0.000000 
1744 8.720000 -18.295467 -18.000000 -7.000000 0.000000 
1745 8.725000 -18.295467 -18.000000 -8.000000 0.000000 
1746 8.730000 -18.295467 -19.000000 -7.000000 0.000000 
1747 8.735000 -18.295467 -19.000000 -7.000000 0.000000 
1748 8.740000 -18.295467 -18.000000 -8.000000 0.000000 
1749 8.745000 -18.295467 -17.000000 -8.000000 0.000000 
1750 8.750000 -18.295467 -19.000000 -7.000000 0.000000 
1751 8.755000 -18.295467 -19.000000 -7.000000 0.000000 
1752 8.760000 -18.295467 -18.000000 -8.000000 0.000000 
1753 8.765000 -18.295467 -18.000000 -6.000000 0.000000 
1754 8.770000 -18.295467 -20.000000 -6.000000 0.000000 
1755 8.775000 -18.295467 -18.000000 -8.000000 0.000000 
1756 8.780000 -18.295467 -17.000000 -7.000000 0.000000 
1757 8.785000 -18.295467 -19.000000 -5.000000 0.000000 
1758 8.790000 -18.295467 -19.000000 -7.000000 0.000000 
1759 8.795000 -18.295467 -17.000000 -8.000000 0.000000 
1760 8.800000 -18.295467 -18.000000 -8.000000 0.000000 
1761 8.805000 -18.295467 -20.000000 -7.000000 0.000000 
1762 8.810000 -18.295467 -18.000000 -8.000000 0.000000 
1763 8.815000 -18.295467 -16.000000 -8.000000 0.000000 
1764 8.820000 -18.295467 -20.000000 -5.000000 0.000000 
1765 8.825000 -18.295467 -19.000000 -7.000000 0.000000 
1766 8.830000 -18.295467 -17.000000 -8.000000 0.000000 
1767 8.835000 -18.295467 -18.000000 -6.000000 0.000000 
1768 8.840000 -18.295467 -20.000000 -6.000000 0.000000 
1769 8.845000 -18.295467 -18.000000 -8.000000 0.000000 
1770 8.850000 -18.295467 -16.000000 -9.000000 0.000000 
1771 8.855000 -18.295467 -20.000000 -6.000000 0.000000 
1772 8.860000 -18.295467 -19.000000 -7.000000 0.000000 
1773 8.865000 -18.295467 -17.000000 -9.000000 0.000000 
1774 8.870000 -18.295467 -17.000000 -9.000000 0.000000 
1775 8.875000 -18.295467 -19.000000 -7.000000 0.000000 
1776 8.880000 -18.295467 -19.000000 -7.000000 0.000000 
1777 8.885000 -18.295467 -17.000000 -7.000000 0.000000 
1778 8.890000 -18.295467 -19.000000 -7.000000 0.000000 
1779 8.895000 -18.295467 -19.000000 -9.000000 0.000000 
1780 8.900000 -18.295467 -18.000000 -8.000000 0.000000 
1781 8.905000 -18.295467 -17.000000 -7.000000 0.000000 
1782 8.910000 -18.295467 -20.000000 -6.000000 0.000000 
1783 8.915000 -18.295467 -18.000000 -8.000000 0.000000 
1784 8.920000 -18.295467 -17.000000 -8.000000 0.000000 
1785 8.925000 -18.295467 -19.000000 -6.000000 0.000000 
1786 8.930000 -18.295467 -20.000000 -5.000000 0.000000 
1787 8.935000 -18.295467 -18.000000 -7.000000 0.000000 
1788 8.940000 -18.295467 -18.000000 -7.000000 0.000000 
1789 8.945000 -18.295467 -20.000000 -6.000000 0.000000 
1790 8.950000 -18.295467 -20.000000 -6.000000 0.000000 
1791 8.955000 -18.295467 -17.000000 -8.000000 0.000000 
1792 8.960000 -18.295467 -18.000000 -8.000000 0.000000 
1793 8.965000 -18.295467 -20.000000 -7.000000 0.000000 
1794 8.970000 -18.295467 -18.000000 -8.000000 0.000000 
1795 8.975000 -18.295467 -17.000000 -8.000000 0.000000 
1796 8.980000 -18.295467 -19.000000 -7.000000 0.000000 
1797 8.985000 -18.295467 -20.000000 -7.000000 0.000000 
1798 8.990000 -18.295467 -17.000000 -8.000000 0.000000 
1799 8.995000 -18.295467 -18.000000 -6.000000 0.000000 
1800 9.000000 -18.295467 -19.000000 -6.000000 0.000000 
1801 9.005000 -18.295467 -18.000000 -8.000000 0.000000 
1802 9.010000 -18.295467 -16.000000 -9.000000 0.000000 
1803 9.015000 -18.295467 -20.000000 -7.000000 0.000000 
1804 9.020000 -18.295467 -19.000000 -7.000000 0.000000 
1805 9.025000 -18.295467 -17.000000 -9.000000 0.000000 
1806 9.030000 -18.295467 -19.000000 -7.000000 0.000000 
1807 9.035000 -18.295467 -20.000000 -7.000000 0.000000 
1808 9.040000 -18.295467 -18.000000 -7.000000 0.000000 
1809 9.045000 -18.295467 -17.000000 -7.000000 0.000000 
1810 9.050000 -18.295467 -19.000000 -6.000000 0.000000 
1811 9.055000 -18.295467 -18.000000 -8.000000 0.000000 
1812 9.060000 -18.295467 -17.000000 -8.000000 0.000000 
1813 9.065000 -18.295467 -18.000000 -7.000000 0.000000 
1814 9.070000 -18.295467 -20.000000 -7.000000 0.000000 
1815 9.075000 -18.295467 -18.000000 -8.000000 0.000000 
1816 9.080000 -18.295467 -17.000000 -8.000000 0.000000 
1817 9.085000 -18.295467 -18.000000 -7.000000 0.000000 
1818 9.090000 -18.295467 -19.000000 -8.000000 0.000000 
1819 9.095000 -18.295467 -17.000000 -8.000000 0.000000 
1820 9.100000 -18.295467 -18.000000 -6.000000 0.000000 
1821 9.105000 -18.295467 -20.000000 -5.000000 0.000000 
1822 9.110000 -18.295467 -18.000000 -8.000000 0.000000 
1823 9.115000 -18.295467 -16.000000 -8.000000 0.000000 
1824 9.120000 -18.295467 -18.000000 -7.000000 0.000000 
1825 9.125000 -18.295467 -19.000000 -7.000000 0.000000 
1826 9.130000 -18.295467 -18.000000 -7.000000 0.000000 
1827 9.135000 -18.295467 -18.000000 -7.000000 0.000000 
1828 9.140000 -18.295467 -20.000000 -7.000000 0.000000 
1829 9.145000 -18.295467 -19.000000 -8.000000 0.000000 
1830 9.150000 -18.295467 -17.000000 -7.000000 0.000000 
1831 9.155000 -18.295467 -19.000000 -6.000000 0.000000 
1832 9.160000 -18.295467 -20.000000 -7.000000 0.000000 
1833 9.165000 -18.295467 -17.000000 -9.000000 0.000000 
1834 9.170000 -18.295467 -18.000000 -7.000000 0.000000 
1835 9.175000 -18.295467 -20.000000 -6.000000 0.000000 
1836 9.180000 -18.295467 -19.000000 -7.000000 0.000000 
1837 9.185000 -18.295467 -17.000000 -8.000000 0.000000 
1838 9.190000 -18.295467 -19.000000 -8.000000 0.000000 
1839 9.195000 -18.295467 -20.000000 -7.000000 0.000000 
1840 9.200000 -18.295467 -19.000000 -7.000000 0.000000 
1841 9.205000 -18.295467 -17.000000 -6.000000 0.000000 
1842 9.210000 -18.295467 -19.000000 -6.000000 0.000000 
1843 9.215000 -18.295467 -19.000000 -7.000000 0.000000 
1844 9.220000 -18.295467 -17.000000 -8.000000 0.000000 
1845 9.225000 -18.295467 -18.000000 -5.000000 0.000000 
1846 9.230000 -18.295467 -19.000000 -7.000000 0.000000 
1847 9.235000 -18.295467 -18.000000 -9.000000 0.000000 
1848 9.240000 -18.295467 -17.000000 -8.000000 0.000000 
1849 9.245000 -18.295467 -19.000000 -7.000000 0.000000 
1850 9.250000 -18.295467 -20.000000 -7.000000 0.000000 
1851 9.255000 -18.295467 -17.000000 -8.000000 0.000000 
1852 9.260000 -18.295467 -18.000000 -6.000000 0.000000 
1853 9.265000 -18.295467 -20.000000 -6.000000 0.000000 
1854 9.270000 -18.295467 -18.000000 -7.000000 0.000000 
1855 9.275000 -18.295467 -18.000000 -6.000000 0.000000 
1856 9.280000 -18.295467 -19.000000 -6.000000 0.000000 
1857 9.285000 -18.295467 -19.000000 -8.000000 0.000000 
1858 9.290000 -18.295467 -17.000000 -9.000000 0.000000 
1859 9.295000 -18.295467 -18.000000 -7.000000 0.000000 
1860 9.300000 -18.295467 -19.000000 -7.000000 0.000000 
1861 9.305000 -18.295467 -18.000000 -9.000000 0.000000 
1862 9.310000 -18.295467 -17.000000 -9.000000 0.000000 
1863 9.315000 -18.295467 -20.000000 -6.000000 0.000000 
1864 9.320000 -18.295467 -19.000000 -6.000000 0.000000 
1865 9.325000 -18.295467 -18.000000 -7.000000 0.000000 
1866 9.330000 -18.295467 -17.000000 -7.000000 0.000000 
1867 9.335000 -18.295467 -20.000000 -6.000000 0.000000 
1868 9.340000 -18.295467 -18.000000 -8.000000 0.000000 
1869 9.345000 -18.295467 -17.000000 -7.000000 0.000000 
1870 9.350000 -18.295467 -18.000000 -6.000000 0.000000 
1871 9.355000 -18.295467 -20.000000 -7.000000 0.000000 
1872 9.360000 -18.295467 -18.000000 -9.000000 0.000000 
1873 9.365000 -18.295467 -17.000000 -8.000000 0.000000 
1874 9.370000 -18.295467 -20.000000 -5.000000 0.000000 
1875 9.375000 -18.295467 -18.000000 -7.000000 0.000000 
1876 9.380000 -18.295467 -16.000000 -8.000000 0.000000 
1877 9.385000 -18.295467 -18.000000 -7.000000 0.000000 
1878 9.390000 -18.295467 -20.000000 -6.000000 0.000000 
1879 9.395000 -18.295467 -17.000000 -7.000000 0.000000 
1880 9.400000 -18.295467 -17.000000 -7.000000 0.000000 
1881 9.405000 -18.295467 -20.000000 -7.000000 0.000000 
1882 9.410000 -18.295467 -19.000000 -9.000000 0.000000 
1883 9.415000 -18.295467 -17.000000 -9.000000 0.000000 
1884 9.420000 -18.295467 -18.000000 -7.000000 0.000000 
1885 9.425000 -18.295467 -20.000000 -6.000000 0.000000 
1886 9.430000 -18.295467 -18.000000 -9.000000 0.000000 
1887 9.435000 -18.295467 -17.000000 -8.000000 0.000000 
1888 9.440000 -18.295467 -20.000000 -6.000000 0.000000 
1889 9.445000 -18.295467 -19.000000 -7.000000 0.000000 
1890 9.450000 -18.295467 -17.000000 -8.000000 0.000000 
1891 9.455000 -18.295467 -18.000000 -7.000000 0.000000 
1892 9.460000 -18.295467 -20.000000 -7.000000 0.000000 
1893 9.465000 -18.295467 -18.000000 -8.000000 0.000000 
1894 9.470000 -18.295467 -17.000000 -8.000000 0.000000 
1895 9.475000 -18.295467 -19.000000 -7.000000 0.000000 
1896 9.480000 -18.295467 -19.000000 -7.000000 0.000000 
1897 9.485000 -18.295467 -18.000000 -7.000000 0.000000 
1898 9.490000 -18.295467 -19.000000 -5.000000 0.000000 
1899 9.495000 -18.295467 -19.000000 -6.000000 0.000000 
1900 9.500000 -18.295467 -18.000000 -8.000000 0.000000 
1901 9.505000 -18.295467 -17.000000 -8.000000 0.000000 
1902 9.510000 -18.295467 -20.000000 -6.000000 0.000000 
1903 9.515000 -18.295467 -19.000000 -7.000000 0.000000 
1904 9.520000 -18.295467 -18.000000 -8.000000 0.000000 
1905 9.525000 -18.295467 -18.000000 -8.000000 0.000000 
1906 9.530000 -18.295467 -20.000000 -7.000000 0.000000 
1907 9.535000 -18.295467 -18.000000 -7.000000 0.000000 
1908 9.540000 -18.295467 -17.000000 -7.000000 0.000000 
1909 9.545000 -18.295467 -19.000000 -6.000000 0.000000 
1910 9.550000 -18.295467 -20.000000 -7.000000 0.000000 
1911 9.555000 -18.295467 -18.000000 -8.000000 0.000000 
1912 9.560000 -18.295467 -17.000000 -7.000000 0.000000 
1913 9.565000 -18.295467 -19.000000 -6.000000 0.000000 
1914 9.570000 -18.295467 -18.000000 -9.000000 0.000000 
1915 9.575000 -18.295467 -17.000000 -9.000000 0.000000 
1916 9.580000 -18.295467 -19.000000 -8.000000 0.000000 
1917 9.585000 -18.295467 -19.000000 -8.000000 0.000000 
1918 9.590000 -18.295467 -17.000000 -7.000000 0.000000 
1919 9.595000 -18.295467 -17.000000 -7.000000 0.000000 
1920 9.600000 -18.295467 -19.000000 -7.000000 0.000000 
1921 9.605000 -18.295467 -19.000000 -7.000000 0.000000 
1922 9.610000 -18.295467 -17.000000 -8.000000 0.000000 
1923 9.615000 -18.295467 -19.000000 -6.000000 0.000000 
1924 9.620000 -18.295467 -19.000000 -7.000000 0.000000 
1925 9.625000 -18.295467 -17.000000 -8.000000 0.000000 
1926 9.630000 -18.295467 -18.000000 -7.000000 0.000000 
1927 9.635000 -18.295467 -20.000000 -6.000000 0.000000 
1928 9.640000 -18.295467 -19.000000 -7.000000 0.000000 
1929 9.645000 -18.295467 -17.000000 -7.000000 0.000000 
1930 9.650000 -18.295467 -18.000000 -6.000000 0.000000 
1931 9.655000 -18.295467 -20.000000 -6.000000 0.000000 
1932 9.660000 -18.295467 -17.000000 -8.000000 0.000000 
1933 9.665000 -18.295467 -17.000000 -7.000000 0.000000 
1934 9.670000 -18.295467 -19.000000 -6.000000 0.000000 
1935 9.675000 -18.295467 -19.000000 -7.000000 0.000000 
1936 9.680000 -18.295467 -16.000000 -9.000000 0.000000 
1937 9.685000 -18.295467 -18.000000 -7.000000 0.000000 
1938 9.690000 -18.295467 -19.000000 -8.000000 0.000000 
1939 9.695000 -18.295467 -18.000000 -8.000000 0.000000 
1940 9.700000 -18.295467 -17.000000 -7.000000 0.000000 
1941 9.705000 -18.295467 -20.000000 -6.000000 0.000000 
1942 9.710000 -18.295467 -19.000000 -7.000000 0.000000 
1943 9.715000 -18.295467 -17.000000 -8.000000 0.000000 
1944 9.720000 -18.295467 -18.000000 -6.000000 0.000000 
1945 9.725000 -18.295467 -20.000000 -7.000000 0.000000 
1946 9.730000 -18.295467 -18.000000 -9.000000 0.000000 
1947 9.735000 -18.295467 -17.000000 -8.000000 0.000000 
1948 9.740000 -18.295467 -19.000000 -6.000000 0.000000 
1949 9.745000 -18.295467 -19.000000 -7.000000 0.000000 
1950 9.750000 -18.295467 -17.000000 -9.000000 0.000000 
1951 9.755000 -18.295467 -18.000000 -8.000000 0.000000 
1952 9.760000 -18.295467 -20.000000 -6.000000 0.000000 
1953 9.765000 -18.295467 -18.000000 -7.000000 0.000000 
1954 9.770000 -18.295467 -16.000000 -8.000000 0.000000 
1955 9.775000 -18.295467 -18.000000 -7.000000 0.000000 
1956 9.780000 -18.295467 -20.000000 -7.000000 0.000000 
1957 9.785000 -18.295467 -17.000000 -9.000000 0.000000 
1958 9.790000 -18.295467 -18.000000 -7.000000 0.000000 
1959 9.795000 -18.295467 -19.000000 -7.000000 0.000000 
1960 9.800000 -18.295467 -18.000000 -9.000000 0.000000 
1961 9.805000 -18.295467 -18.000000 -8.000000 0.000000 
1962 9.810000 -18.295467 -18.000000 -7.000000 0.000000 
1963 9.815000 -18.295467 -20.000000 -6.000000 0.000000 
1964 9.820000 -18.295467 -17.000000 -8.000000 0.000000 
1965 9.825000 -18.295467 -18.000000 -7.000000 0.000000 
1966 9.830000 -18.295467 -20.000000 -6.000000 0.000000 
1967 9.835000 -18.295467 -19.000000 -7.000000 0.000000 
1968 9.840000 -18.295467 -17.000000 -7.000000 0.000000 
1969 9.845000 -18.295467 -18.000000 -8.000000 0.000000 
1970 9.850000 -18.295467 -19.000000 -9.000000 0.000000 
1971 9.855000 -18.295467 -18.000000 -9.000000 0.000000 
1972 9.860000 -18.295467 -17.000000 -8.000000 0.000000 
1973 9.865000 -18.295467 -19.000000 -7.000000 0.000000 
1974 9.870000 -18.295467 -18.000000 -8.000000 0.000000 
1975 9.875000 -18.295467 -18.000000 -8.000000 0.000000 
1976 9.880000 -18.295467 -18.000000 -7.000000 0.000000 
1977 9.885000 -18.295467 -20.000000 -6.000000 0.000000 
1978 9.890000 -18.295467 -18.000000 -8.000000 0.000000 
1979 9.895000 -18.295467 -17.000000 -8.000000 0.000000 
1980 9.900000 -18.295467 -20.000000 -7.000000 0.000000 
1981 9.905000 -18.295467 -19.000000 -7.000000 0.000000 
1982 9.910000 -18.295467 -17.000000 -8.000000 0.000000 
1983 9.915000 -18.295467 -18.000000 -8.000000 0.000000 
1984 9.920000 -18.295467 -19.000000 -8.000000 0.000000 
1985 9.925000 -18.295467 -18.000000 -7.000000 0.000000 
1986 9.930000 -18.295467 -17.000000 -7.000000 0.000000 
1987 9.935000 -18.295467 -19.000000 -6.000000 0.000000 
1988 9.940000 -18.295467 -19.000000 -7.000000 0.000000 
1989 9.945000 -18.295467 -17.000000 -8.000000 0.000000 
1990 9.950000 -18.295467 -18.000000 -7.000000 0.000000 
1991 9.955000 -18.295467 -19.000000 -6.000000 0.000000 
1992 9.960000 -18.295467 -17.000000 -9.000000 0.000000 
1993 9.965000 -18.295467 -18.000000 -8.000000 0.000000 
1994 9.970000 -18.295467 -20.000000 -6.000000 0.000000 
1995 9.975000 -18.295467 -19.000000 -7.000000 0.000000 
1996 9.980000 -18.295467 -17.000000 -7.000000 0.000000 
1997 9.985000 -18.295467 -18.000000 -7.000000 0.000000 
1998 9.990000 -18.295467 -19.000000 -7.000000 0.000000 
1999 9.995000 -18.295467 -18.000000 -8.000000 0.000000 
